"","V1"
"134",0.348863107075931
"135",-2.54217300007283
"136",-0.22507989985123
"137",0.775116395191741
"138",3.34034164421853
"139",-2.16311666217137
"140",-1.67403291263539
"141",1.75351153742896
"142",-0.0890572370464632
"143",1.29080554135898
"144",2.25948751981834
"145",-1.97393716269475
"146",1.26993253439454
"147",3.01473003733034
"148",0.909159289142824
"149",1.28921162537742
"150",0.0365516409617138
"151",0.00799069834057251
"152",-2.2140449880495
"153",3.64212051536113
"154",-0.393307527418939
"155",1.73400086992145
"156",3.2057623933136
"157",1.87770768535657
"158",1.18345690928977
"159",0.327066268330748
"160",-0.372755533835451
"161",0.383622672533129
"162",-0.710662429154016
"163",0.263243204588197
"164",1.46617248582833
"165",-3.47933203555949
"166",1.12953632726134
"167",3.52265886129801
"168",-0.436800155440483
"169",2.54454891131049
"170",-0.462196354897633
"171",0.939987259100774
"172",0.550240912231879
"173",-1.33371732383343
"174",0.879236814758779
"175",1.60052048431333
"176",4.11119581536903
"177",2.01468075450798
"178",0.243603052808894
"179",-0.192118250536762
"180",0.621347767874129
"181",0.918725347036215
"182",-2.04173150506305
"183",-0.507127729597809
"184",3.15935580745436
"185",1.41257537290236
"186",1.36730844219282
"187",1.50814538896078
"188",1.42714799407031
"189",0.566308171198267
"190",-0.08711857430887
"191",4.4373999287797
"192",-2.54935763105793
"193",-0.382516291994344
"194",1.12698133434837
"195",-0.345987758861136
"196",1.0567275185212
"197",1.04638448382817
"198",-0.118474487629401
"199",3.00639644132635
"200",2.15673855909355
"201",1.45908820713076
"202",1.4334427911027
"203",-1.93741638195313
"204",-1.53414330147865
"205",0.0857875214153717
"206",1.037379172132
"207",-1.3202073468541
"208",1.32228133141344
"209",0.0789074491910395
"210",0.486359926140589
"211",-0.014374988022589
"212",0.216635423329944
"213",-1.31271629377881
"214",-4.14551918387956
"215",0.66833183679112
"216",2.73003700410683
"217",1.56357547365066
"218",4.12771260181218
"219",2.07076986124885
"220",1.00302855023902
"221",3.04951393259406
"222",2.62843423818008
"223",1.68307408263051
"224",2.02918925422213
"225",-0.721676851428537
"226",1.11181068174346
"227",-0.683886898071083
"228",0.235331279232624
"229",1.2614810821955
"230",-1.29289156510274
"231",0.526792160149302
"232",-1.7664594759338
"233",0.682889076763204
"234",0.351837016930066
"235",0.678785497323913
"236",0.243707192428409
"237",-1.84897622588158
"238",0.633996837298384
"239",2.52769260378654
"240",1.6218485721369
"241",0.849195623363965
"242",1.81405155337977
"243",0.703375610438879
"244",1.22720124583413
"245",-3.06801473047338
"246",1.47795472779168
"247",0.142524221883917
"248",-0.582715331689025
"249",0.571180268428632
"250",-0.23548997880894
"251",0.761267565567838
"252",2.16742758589024
"253",2.03679841029137
"254",-2.43240491069263
"255",0.969259113254577
"256",3.88505991142108
"257",0.697311204527567
"258",-0.71358216954299
"259",-0.86637506106637
"260",2.57759471027351
"261",0.160068875825017
"262",0.587201516714068
"263",-0.924623967010078
"264",0.662878934523032
"265",-1.59057429216111
"266",-0.0362105825879724
"267",1.91977810755858
"268",2.86618872947416
"269",-1.00219961111534
"270",0.101301020361196
"271",1.11615336913618
"272",1.2731606485794
"273",-1.34868847115439
"274",0.755535562457227
"275",1.44051301129828
"276",-1.70752499630955
"277",3.47186751659426
"278",2.21091735572811
"279",-1.47238139056712
"280",2.50468353456323
"281",-1.19604275721787
"282",0.702611924765602
"283",1.01378074890878
"284",4.04827734683555
"285",-0.275696873863237
"286",-0.0980398237332261
"287",0.348745044086898
"288",1.42441140672325
"289",3.87034386921657
"290",2.39321921892616
"291",1.09182905601503
"292",1.99283642963195
"293",2.60856188143781
"294",1.28855789837185
"295",-0.836479972124887
"296",3.07668742064
"297",-0.541343514590051
"298",0.780569317502026
"299",2.59624899517148
"300",-1.12582774151989
"301",-1.18497208467381
"302",1.42559874123511
"303",0.143346420615876
"304",0.974844606294303
"305",2.13652672527697
"306",3.87774506349555
"307",2.10995507292593
"308",2.37186609593475
"309",1.80135078488144
"310",1.10052563139242
"311",4.67589566757313
"312",1.44903869627962
"313",-0.375014961893036
"314",2.4740240178933
"315",1.01211462913398
"316",3.20191259222055
"317",1.82766996148027
"318",2.96511561192174
"319",3.96365558993052
"320",1.89528834873686
"321",2.85268693821117
"322",0.738069451117743
"323",2.9100544096663
"324",-3.94254596347927
"325",1.49239155214578
"326",-0.823195598651773
"327",0.669967751229495
"328",0.670949297830669
"329",1.63302792990185
"330",-2.33977294615371
"331",0.581485238795041
"332",0.802666478985122
"333",-1.96710669785312
"334",-0.351866263986478
"335",-0.429509911503404
"336",2.66543483788881
"337",3.1415855101031
"338",-0.447479208881423
"339",2.21804934370339
"340",2.93984167820606
"341",0.305758204437724
"342",1.19354006243866
"343",-1.44630105192193
"344",-0.922194655692207
"345",-1.0805733910018
"346",-1.56711493697631
"347",0.920753400851563
"348",2.06417506457937
"349",-0.564874108564287
"350",0.556637354129073
"351",0.898717707798198
"352",2.97228035508965
"353",-1.97982818477375
"354",-0.162324875180434
"355",0.391016191632275
"356",0.174071997780679
"357",1.48228966630842
"358",1.63122048251171
"359",0.687482966465249
"360",-2.71484353760635
"361",3.07867850316842
"362",1.0052669124722
"363",1.90931649703265
"364",1.58033852409165
"365",5.99652033765837
"366",2.40466300365691
"367",1.51421329378906
"368",0.147024413199206
"369",0.537175167518325
"370",0.433351151884276
"371",1.52515211327938
"372",-1.82687088922331
"373",2.86235107564546
"374",0.739795484332249
"375",2.1558580799258
"376",1.59622231643769
"377",0.531396957357983
"378",0.439027207950192
"379",-0.325075743079828
"380",2.18217081211061
"381",-0.817373955481985
"382",1.86580586256193
"383",0.508394586085382
"384",1.58794666278004
"385",2.13831713159518
"386",0.82938160378685
"387",0.446363260137176
"388",0.777035754606735
"389",3.05003440273603
"390",2.88181866226851
"391",1.09704848475371
"392",-0.324043395493951
"393",-1.10013193052267
"394",1.23278038606928
"395",-0.72793825992467
"396",-0.748501431391743
"397",-0.913485945818803
"398",0.642942347822095
"399",0.381630724040691
"400",2.02986044851816
"401",-1.24038873039788
"402",2.29960211403544
"403",1.67329860128455
"404",0.459643373159783
"405",0.708417372408463
"406",0.967688092204086
"407",0.853620594495844
"408",2.9586425210697
"409",-1.88742818025289
"410",-1.22206718695972
"411",0.830267074608634
"412",-3.50547072604846
"413",2.11240497305532
"414",-0.0290542552053983
"415",-0.0509106598338668
"416",1.79165177022608
"417",-1.66010759479807
"418",1.53273882651145
"419",3.62548021786301
"420",2.14905933238801
"421",-1.47043401667792
"422",-1.34586793003888
"423",1.62406769866892
"424",-0.977242888070189
"425",-0.616004067776959
"426",0.465435391152275
"427",-2.10037170494816
"428",3.33650622026371
"429",3.3752505887646
"430",-0.96510552532895
"431",2.6027379036631
"432",-0.16100454868302
"433",1.5014191394654
"434",2.60501753641687
"435",2.63314379076688
"436",1.94053275377231
"437",-0.992517685147727
"438",0.82976822389476
"439",-1.27868077117526
"440",-4.13612756253614
"441",3.75928244936003
"442",-0.46213190020054
"443",0.457447158170459
"444",0.839810683602785
"445",2.80788238803331
"446",1.74788644616291
"447",-0.0475282066411719
"448",-2.19642308997088
"449",-0.682362264939281
"450",3.0746528566215
"451",1.5837161331228
"452",0.176640357990549
"453",2.26759606442792
"454",-0.370970116816727
"455",-0.0415022815848799
"456",0.612477038870533
"457",1.2481779955863
"458",1.05147637294038
"459",-0.0904507255515209
"460",1.17397663471053
"461",-1.11554181244178
"462",5.0637394326506
"463",-1.30976819746024
"464",-0.495193350675089
"465",1.32968674399423
"466",1.326647771214
"467",-1.32707684476734
"468",3.62190821943143
"469",1.3570420885641
"470",-1.04324369318068
"471",1.58494491339651
"472",-1.1190775506973
"473",1.11445684348732
"474",-1.26696876961868
"475",1.12182271425198
"476",1.79441738779684
"477",0.882029812558934
"478",2.70258992009134
"479",2.07254319270448
"480",-2.02254900596582
"481",4.65974647861629
"482",0.977985957985553
"483",-0.973306037857953
"484",-0.679433816623111
"485",0.263581492910927
"486",1.3661208884562
"487",1.56433291745639
"488",2.0983989485654
"489",1.79010323000968
"490",-0.481998969572676
"491",-0.449275386527697
"492",2.65105621665934
"493",1.1728947021565
"494",-1.09148407464429
"495",0.41179511759053
"496",0.0374470032624579
"497",-0.490650290177959
"498",-0.284141556476779
"499",1.33764664157029
"500",1.16976953805557
"501",-0.344661471017007
"502",1.37195016850532
"503",3.04627351012137
"504",2.24593956617033
"505",1.16833510295835
"506",-1.09180887522872
"507",1.7360682914863
"508",-3.46386583057965
"509",-0.899775423960679
"510",1.30949929329676
"511",1.24905408526727
"512",1.3540816208094
"513",-0.62707090317067
"514",-1.38072113136138
"515",0.217216557466133
"516",2.55239509206203
"517",-0.920629119002712
"518",4.71237707890438
"519",0.571140381322018
"520",1.2761049689432
"521",2.10647348509821
"522",0.195809151334997
"523",-1.17277857242786
"524",-1.35042926529073
"525",-0.0394874428269797
"526",2.3929844888397
"527",-2.33078408845014
"528",-2.33927457010106
"529",2.03405067561861
"530",-0.914225389284808
"531",3.2476444272286
"532",-1.72495407903519
"533",1.33641524156391
"534",-0.187524722912943
"535",2.10663701193143
"536",1.20169774098825
"537",-1.40490391031604
"538",1.03023000016955
"539",4.67718336243098
"540",-0.447394855732906
"541",2.81950267704653
"542",-0.021802437836165
"543",3.86698557346802
"544",1.9585877810258
"545",-0.528050051794963
"546",1.20195793432896
"547",-1.35117161180458
"548",0.779399547159089
"549",0.874321401165093
"550",-0.724878898425601
"551",0.374759650570487
"552",2.24573740808369
"553",2.01269534592107
"554",2.47064242038404
"555",-1.45566527627862
"556",0.927535911770588
"557",0.435604720659681
"558",3.29225071768465
"559",2.27168749656846
"560",-3.02750575173137
"561",2.83669896360367
"562",0.333185116877634
"563",2.32245614681783
"564",1.04995635103471
"565",3.16850496841872
"566",2.21426888303305
"567",0.856011141071339
"568",1.130927006248
"569",-1.93525702178332
"570",0.809439972547373
"571",3.88001374376233
"572",-2.76246159860475
"573",2.33637137701627
"574",-1.41924589512104
"575",1.66711664016287
"576",0.313420261470158
"577",-1.34091003328657
"578",-0.718088983780768
"579",0.866580514543048
"580",3.53103178817916
"581",1.14733556038937
"582",0.116862258981994
"583",-0.996089648451057
"584",2.21084410924129
"585",-0.494454243236172
"586",0.0500293915217165
"587",1.10951828403997
"588",0.853689736324296
"589",2.46849380784618
"590",-2.46571498013915
"591",1.22179833159566
"592",1.695953685422
"593",0.588588657552402
"594",2.76762179233814
"595",1.24245635334726
"596",1.73530769657737
"597",1.01592563744603
"598",-0.837535536364691
"599",3.71395037035283
"600",-2.58005088983081
"601",-0.455616639020782
"602",1.48041731605244
"603",1.74536685861215
"604",0.747339945780124
"605",2.70486140944231
"606",1.31276954338426
"607",0.0604971540538708
"608",2.41903529427141
"609",-1.7811978826056
"610",1.50195135947481
"611",2.6451369449577
"612",1.41310339691604
"613",4.97656496684728
"614",0.758181521571798
"615",-1.98539940100773
"616",2.43319255691243
"617",1.86021952656318
"618",0.0367844391355635
"619",2.91806752133423
"620",1.08678376612229
"621",-1.41019814603421
"622",1.56954436524845
"623",2.33892155660752
"624",1.7538164003373
"625",1.7062026827426
"626",-0.292311236771342
"627",-1.77328937900398
"628",0.299155260169317
"629",2.01623093583096
"630",1.22848215135432
"631",-2.08103850157144
"632",0.365293001835446
"633",-1.18739439952828
"634",-2.8492701105142
"635",-1.15742199645989
"636",-0.152181439958492
"637",-1.83084018887395
"638",2.79830542506097
"639",-1.37724568970545
"640",-0.242824743757984
"641",-0.812657330994713
"642",-1.746187839577
"643",1.19422905701108
"644",1.90747386629704
"645",-1.06294629462971
"646",1.5945022317748
"647",-1.17932516866208
"648",1.69437345237139
"649",0.289852221902332
"650",1.73151350952432
"651",2.91544378975012
"652",-0.109030993653451
"653",-0.402373075662099
"654",0.501129743861402
"655",-1.49273092105821
"656",1.46830025552866
"657",0.0807368409838563
"658",-1.09533373196403
"659",2.79413975314707
"660",2.49517486851035
"661",1.10806418530917
"662",0.638882756539768
"663",3.26558494736479
"664",-3.45584599560103
"665",-0.961730698757057
"666",1.99411624771654
"667",0.676933122668366
"668",-0.662440325513175
"669",-1.27587831799156
"670",1.38354243157476
"671",0.745176993767926
"672",-0.650266980270877
"673",1.3442506651737
"674",0.12424288803402
"675",2.83766914338483
"676",1.2542519185486
"677",1.86772542602046
"678",0.904021292678233
"679",-1.70060490353703
"680",1.82315773857334
"681",1.8811981805315
"682",2.6552588842783
"683",1.86081310071965
"684",0.0721993170248098
"685",-0.377280448427533
"686",-1.05888797035442
"687",0.0362386183570646
"688",-0.379449100129358
"689",2.85760300855958
"690",-1.82123333748118
"691",0.35997487902424
"692",0.477643166254353
"693",-0.748249952349765
"694",-2.07161026659902
"695",-1.10328953360361
"696",3.65087565445998
"697",-0.718044832639175
"698",2.68098363332237
"699",-0.35893220767705
"700",3.02632249222771
"701",3.7645378221682
"702",2.67419658395393
"703",0.44256783687271
"704",3.92497460083503
"705",0.0116447978987633
"706",1.93593438106597
"707",1.14942507516668
"708",-0.419308282256198
"709",0.916178449198549
"710",-1.69344602868894
"711",3.86646407023342
"712",1.07468566226776
"713",-1.0364224438963
"714",-0.828634442832834
"715",-2.35661317657673
"716",-3.75497249078475
"717",-1.42983351980343
"718",2.49769493016992
"719",1.9136442491237
"720",5.58328437143712
"721",-2.19891092359084
"722",-0.0668386081200802
"723",0.161284284388148
"724",-1.26215830330262
"725",3.48822083753901
"726",0.472222247684486
"727",-1.53904652426944
"728",-1.54114312001874
"729",2.52579583335023
"730",2.02354855630018
"731",-0.884129068251174
"732",2.3886665083862
"733",0.213332128207816
"734",0.0057222882333229
"735",-1.35400544631215
"736",-2.17809144266396
"737",-2.24767857054462
"738",-1.47756492591639
"739",0.924365575218164
"740",2.6632861300153
"741",2.21526610293448
"742",2.86043374085567
"743",3.11733638160833
"744",-1.72287862660039
"745",2.7914719001893
"746",2.90987489718614
"747",1.31015735148631
"748",-0.146753337090745
"749",3.40095359968726
"750",2.06429185383508
"751",-0.371059137831775
"752",1.25674571661201
"753",0.734551621178798
"754",2.13676395318399
"755",0.772372818070113
"756",-1.82802500394291
"757",1.97349683223967
"758",-2.82607382355591
"759",1.05518815429426
"760",-0.0583169606025682
"761",0.541887356040974
"762",0.527361437224225
"763",-0.935543428653846
"764",-1.5555670686264
"765",-1.17911510258295
"766",3.4705528338877
"767",2.96168583294094
"768",1.09055799282366
"769",1.97161486790119
"770",0.65219723821434
"771",-2.3432214883886
"772",0.0453423461310622
"773",-0.255192631150125
"774",0.0501259673774937
"775",-1.27275092853393
"776",2.59799170002064
"777",1.61508526707371
"778",-0.772860272009825
"779",-0.471920260230281
"780",0.511483998186317
"781",-2.80861630794589
"782",-0.560226340461339
"783",1.77198814328442
"784",-2.20326144125572
"785",0.369643646113768
"786",0.473025161325721
"787",1.1210884348593
"788",0.216736060893052
"789",0.244564112418727
"790",-0.871084657923132
"791",-1.07081699044631
"792",2.62799578234769
"793",1.09971046295921
"794",1.61907465879217
"795",2.27411441413337
"796",0.125525738673234
"797",0.561047265524795
"798",0.0891184161812787
"799",-2.12555155213105
"800",1.93788267358462
"801",2.93712115076606
"802",1.74143701716983
"803",1.39177347345783
"804",3.47142003651699
"805",0.718771734268967
"806",1.46053291324871
"807",-3.14738037793753
"808",-0.805872898722664
"809",1.82968931195298
"810",-0.541383024563149
"811",3.41506046703852
"812",0.0482331507476912
"813",3.30350893233176
"814",0.893804678897193
"815",1.80168554651548
"816",-1.40858082726517
"817",0.0980955876472992
"818",-1.35178132268819
"819",2.2609286093558
"820",0.276277204829401
"821",-2.48491667927424
"822",3.60248685370888
"823",3.41955595842231
"824",0.00190685270291618
"825",-0.254123367555504
"826",1.55395823610218
"827",1.62395421877829
"828",-3.36512550869696
"829",-0.777941030185749
"830",-0.933701068788336
"831",1.66011313250165
"832",2.24959181848858
"833",0.0128528067006
"834",1.23356346942004
"835",0.0364203126808272
"836",-1.21629040870838
"837",2.76901292128015
"838",0.379172506171242
"839",-1.55828254786209
"840",3.75147493960413
"841",-0.76634069770181
"842",0.698614281924731
"843",2.46328072820551
"844",1.92939547354467
"845",-2.7733633240929
"846",-1.97481145814251
"847",-0.087602490457361
"848",-0.18764958673891
"849",1.65811292658318
"850",-0.339668825960922
"851",0.47529975504366
"852",0.669063027574995
"853",1.26479333630654
"854",2.9749720470039
"855",-2.08430470406241
"856",0.740049807816591
"857",3.58964007959116
"858",2.48671102058391
"859",-0.651315344567228
"860",-1.70431812408865
"861",1.53912268135285
"862",1.25354207768663
"863",-0.182561505243562
"864",0.496346471745531
"865",-0.284186351699304
"866",2.92578357106003
"867",-0.909879290869101
"868",4.21916110363698
"869",-0.107954527826354
"870",3.38676074670657
"871",0.521537651636054
"872",-0.172210798318799
"873",-0.0590056080647389
"874",1.03990066457937
"875",-0.084793446543113
"876",-0.675199582787438
"877",-1.0193279905899
"878",-1.4220537459968
"879",0.627947831205233
"880",2.29650870761173
"881",-1.02036469361743
"882",1.41067958669736
"883",3.82338361937816
"884",2.34336740444722
"885",1.75213720542726
"886",-1.75388829527403
"887",0.357950916469358
"888",1.3393358931387
"889",3.21497426765424
"890",1.6050043144395
"891",0.123512932839588
"892",1.29577850679561
"893",0.682346513525158
"894",-2.30002461535865
"895",-0.294256738752568
"896",-1.55342814316088
"897",0.254579684827787
"898",-1.3033758156797
"899",0.657398571595712
"900",1.13261942426238
"901",-1.00315341056111
"902",0.601249877229196
"903",-0.828335924138615
"904",-0.888031610038194
"905",-0.65330839417255
"906",-1.75025235167985
"907",-0.320112838566504
"908",1.83587600725787
"909",1.81077451617639
"910",1.05545258764552
"911",4.54724841132327
"912",3.04157868008634
"913",0.580756076024913
"914",3.66656577123825
"915",1.90641153491379
"916",1.22703790031171
"917",-1.78283090754783
"918",0.0260527981951296
"919",1.65973068379091
"920",1.27450703137268
"921",-0.788660495956802
"922",-2.28237577300612
"923",2.73655272135796
"924",0.919165772208701
"925",2.48367627717153
"926",-0.788931058538068
"927",-1.30755437052786
"928",0.49612871090071
"929",-0.613412993371494
"930",3.24629316310057
"931",-1.92507451611398
"932",4.08728328970706
"933",1.89778650216902
"934",1.01363639322172
"935",0.402171816640559
"936",0.297533979246072
"937",-1.97227731445052
"938",0.80642798459077
"939",-2.18813944416643
"940",0.293402464647229
"941",-0.117132835599595
"942",1.98402111655331
"943",1.46255312369964
"944",2.19911400009293
"945",2.70231785138877
"946",1.16881931923681
"947",2.70139278736407
"948",-1.01043285758629
"949",1.93891740509674
"950",-1.09218902932337
"951",-1.21993572008184
"952",1.02540733670932
"953",-0.963064177509557
"954",0.325284803940649
"955",1.25281429241472
"956",1.27143570217588
"957",2.48018066778948
"958",-0.116932743729184
"959",0.0476078663263111
"960",3.09505124474752
"961",0.548631236416614
"962",3.12103855214505
"963",2.12198645754684
"964",-0.584976961120485
"965",3.12641650556905
"966",0.332949685916582
"967",-0.691519205933989
"968",4.95912643953777
"969",2.65955792217502
"970",0.333640355058811
"971",1.71809648806705
"972",1.39728251508823
"973",-0.667489879058685
"974",0.753141992376994
"975",-1.37697907241722
"976",0.777509464139957
"977",-2.3106001493381
"978",1.17407531868482
"979",-0.706729625442486
"980",0.0588709765482528
"981",2.10219701027902
"982",-1.31365942925732
"983",0.921803369718432
"984",-1.59148026777515
"985",2.6690935399091
"986",0.217506157727671
"987",1.36758735954606
"988",0.47254823880704
"989",0.722489941377866
"990",-0.894908671441506
"991",3.17378075029234
"992",4.65250932006032
"993",-0.656772316011425
"994",1.26937553854994
"995",0.000899143535268064
"996",-0.54699162263105
"997",-0.206006485174336
"998",-3.38236945167048
"999",-0.118347024178501
"1000",2.32406522938553
"1001",0.662093536579907
"1002",-0.356043400197074
"1003",-1.23397402158305
"1004",-0.135459648415244
"1005",-0.023374429796149
"1006",1.89541636710589
"1007",-1.42589049296647
"1008",1.30488063540239
"1009",2.8622102169177
"1010",1.15736159522588
"1011",-3.69552050692445
"1012",3.22010587872255
"1013",2.69235298566508
"1014",0.181080595509967
"1015",3.13070786060627
"1016",0.379717025558724
"1017",-2.15506692320981
"1018",-0.527100684946098
"1019",0.0787718380366617
"1020",0.230341153232376
"1021",0.265176805903974
"1022",1.70587090241457
"1023",1.31934797636913
"1024",1.65071878057035
"1025",2.93748843758008
"1026",-0.361088214441725
"1027",2.10924718409933
"1028",1.32987849690591
"1029",2.01627145570088
"1030",0.192670204479818
"1031",1.36084552070214
"1032",0.882421789586813
"1033",3.0961003660071
"1034",-0.336539761111016
"1035",-0.586087733205213
"1036",-1.99652390572354
"1037",2.07886909830814
"1038",3.17742187548179
"1039",-0.503026009168413
"1040",1.18457149386536
"1041",3.95798586969654
"1042",-3.54311970951816
"1043",1.63261813443566
"1044",-0.273363199737498
"1045",1.61053307052497
"1046",-2.50963911687523
"1047",1.61550204924869
"1048",0.655386947998111
"1049",-1.9199586753641
"1050",1.70168746948162
"1051",2.15771320047607
"1052",-0.422454837613135
"1053",-1.52240329266201
"1054",1.3027047190863
"1055",-2.21468424054972
"1056",-2.37741296867768
"1057",3.86943108290016
"1058",1.15666944489803
"1059",0.819799246660324
"1060",1.14150962259723
"1061",1.11247289736021
"1062",0.869961581376577
"1063",0.132968458563445
"1064",0.0834598303414248
"1065",0.697921238894176
"1066",2.39006438497796
"1067",0.0466670414402619
"1068",2.9125196485554
"1069",1.43969144312483
"1070",-1.10554479941134
"1071",1.55391089298159
"1072",5.10615469724864
"1073",3.98276647997837
"1074",-0.763584303667487
"1075",4.15713575120156
"1076",0.966127150852133
"1077",-1.03244129395378
"1078",0.147682451202594
"1079",2.66296760099965
"1080",0.257290631115608
"1081",-0.405756426553743
"1082",-2.46001156190819
"1083",2.81065304104528
"1084",2.87568893195808
"1085",-0.726762049954002
"1086",0.22347213264277
"1087",4.26282300543489
"1088",-1.00879823366546
"1089",-1.87075844930514
"1090",-0.578749096129475
"1091",-0.267321073069507
"1092",-2.65373298249478
"1093",0.141055612558136
"1094",0.231760080029278
"1095",-2.69635653623535
"1096",-0.456903850619832
"1097",0.89560175723805
"1098",-0.299819207109606
"1099",1.80401180396279
"1100",0.124076423824911
"1101",0.987601081454789
"1102",1.64750735280916
"1103",4.00990399398454
"1104",-0.00407491462807049
"1105",2.35973139867486
"1106",1.11664486288126
"1107",0.436463656307333
"1108",1.29133923226234
"1109",-0.867193670365635
"1110",3.43127969110814
"1111",0.223729772669113
"1112",-0.0939281822911578
"1113",1.7298992390548
"1114",0.875685690205691
"1115",2.07393442860696
"1116",1.27309652620571
"1117",-4.03046916675987
"1118",0.833173955142155
"1119",-2.38780503107353
"1120",0.608034748198298
"1121",-0.861292240859516
"1122",-2.7246145156902
"1123",3.31329972789539
"1124",0.183294633450249
"1125",0.359126286165892
"1126",1.2501804642456
"1127",-1.27440589747598
"1128",1.37409667972747
"1129",-1.58851322205468
"1130",-0.298355091527929
"1131",0.139277922710472
"1132",3.72686364720709
"1133",-0.860504897442764
"1134",0.60617041377943
"1135",1.5516816303489
"1136",-1.54103843047717
"1137",2.57263380985487
"1138",1.38537292150327
"1139",-0.381181254071542
"1140",-1.30168595184721
"1141",-2.66379445469928
"1142",1.28408812244713
"1143",-0.293369598049766
"1144",-1.37697317153753
"1145",1.02878351358115
"1146",-0.844983794194734
"1147",3.0448284087663
"1148",-1.83186270790501
"1149",2.53305646802899
"1150",-0.241489423820284
"1151",3.38815095406679
"1152",1.94262728855988
"1153",-0.275053013385586
"1154",0.364167863558144
"1155",0.499475151862369
"1156",1.68546705588605
"1157",-1.28541948905437
"1158",0.424995400361317
"1159",2.96868777727664
"1160",-0.592621676504609
"1161",0.0573099782336997
"1162",4.31699636957699
"1163",1.63764090628181
"1164",-0.422713409725832
"1165",0.299839586529977
"1166",1.81779694541649
"1167",1.48796011193817
"1168",-1.03634462567678
"1169",0.553006366319587
"1170",-0.0934120698152936
"1171",1.15987283650847
"1172",0.97368752702929
"1173",3.13953489035367
"1174",1.48560567663411
"1175",0.91586350582668
"1176",3.77706325153194
"1177",-1.36240932508744
"1178",1.44661504375692
"1179",0.807868910363311
"1180",1.79353843498829
"1181",-3.4922037558502
"1182",0.489609888586612
"1183",1.64554684580391
"1184",1.00499648972118
"1185",1.05481055209226
"1186",0.679876892614755
"1187",0.270361677998961
"1188",-2.80676417957128
"1189",0.636657241929122
"1190",1.99176170355254
"1191",1.69534123659392
"1192",-0.0947928964121138
"1193",0.265242937873898
"1194",1.04918772558492
"1195",-0.0465670463741338
"1196",2.25737816168436
"1197",-0.673895800449356
"1198",-0.114035329449451
"1199",1.34461070626126
"1200",3.44387308600951
"1201",-1.69919613597754
"1202",-0.388962273305925
"1203",0.803084845110638
"1204",-0.708507792250093
"1205",0.324150499692906
"1206",0.898129620332895
"1207",1.38530245018024
"1208",1.53974877247874
"1209",1.32379881118843
"1210",0.599477226509665
"1211",3.26148250914946
